0.465,1.88E-12
0.4655,1.91E-12
0.466,1.95E-12
0.4665,1.98E-12
0.467,2.02E-12
0.4675,2.06E-12
0.468,2.09E-12
0.4685,2.13E-12
0.469,2.17E-12
0.4695,2.21E-12
0.47,2.25E-12
0.4705,2.29E-12
0.471,2.33E-12
0.4715,2.38E-12
0.472,2.42E-12
0.4725,2.47E-12
0.473,2.51E-12
0.4735,2.56E-12
0.474,2.60E-12
0.4745,2.65E-12
0.475,2.70E-12
0.4755,2.75E-12
0.476,2.80E-12
0.4765,2.85E-12
0.477,2.90E-12
0.4775,2.96E-12
0.478,3.01E-12
0.4785,3.07E-12
0.479,3.12E-12
0.4795,3.18E-12
0.48,3.24E-12
0.4805,3.30E-12
0.481,3.36E-12
0.4815,3.42E-12
0.482,3.48E-12
0.4825,3.55E-12
0.483,3.61E-12
0.4835,3.68E-12
0.484,3.75E-12
0.4845,3.81E-12
0.485,3.88E-12
0.4855,3.96E-12
0.486,4.03E-12
0.4865,4.10E-12
0.487,4.18E-12
0.4875,4.26E-12
0.488,4.33E-12
0.4885,4.41E-12
0.489,4.49E-12
0.4895,4.58E-12
0.49,4.66E-12
0.4905,4.75E-12
0.491,4.83E-12
0.4915,4.92E-12
0.492,5.01E-12
0.4925,5.10E-12
0.493,5.20E-12
0.4935,5.29E-12
0.494,5.39E-12
0.4945,5.49E-12
0.495,5.59E-12
0.4955,5.69E-12
0.496,5.80E-12
0.4965,5.91E-12
0.497,6.01E-12
0.4975,6.13E-12
0.498,6.24E-12
0.4985,6.35E-12
0.499,6.47E-12
0.4995,6.59E-12
0.5,6.71E-12
0.5005,6.83E-12
0.501,6.96E-12
0.5015,7.09E-12
0.502,7.22E-12
0.5025,7.35E-12
0.503,7.49E-12
0.5035,7.62E-12
0.504,7.76E-12
0.5045,7.91E-12
0.505,8.05E-12
0.5055,8.20E-12
0.506,8.35E-12
0.5065,8.50E-12
0.507,8.66E-12
0.5075,8.82E-12
0.508,8.98E-12
0.5085,9.15E-12
0.509,9.32E-12
0.5095,9.49E-12
0.51,9.66E-12
0.5105,9.84E-12
0.511,1.00E-11
0.5115,1.02E-11
0.512,1.04E-11
0.5125,1.06E-11
0.513,1.08E-11
0.5135,1.10E-11
0.514,1.12E-11
0.5145,1.14E-11
0.515,1.16E-11
0.5155,1.18E-11
0.516,1.20E-11
0.5165,1.23E-11
0.517,1.25E-11
0.5175,1.27E-11
0.518,1.29E-11
0.5185,1.32E-11
0.519,1.34E-11
0.5195,1.37E-11
0.52,1.39E-11
0.5205,1.42E-11
0.521,1.44E-11
0.5215,1.47E-11
0.522,1.50E-11
0.5225,1.53E-11
0.523,1.55E-11
0.5235,1.58E-11
0.524,1.61E-11
0.5245,1.64E-11
0.525,1.67E-11
0.5255,1.70E-11
0.526,1.73E-11
0.5265,1.77E-11
0.527,1.80E-11
0.5275,1.83E-11
0.528,1.87E-11
0.5285,1.90E-11
0.529,1.93E-11
0.5295,1.97E-11
0.53,2.01E-11
0.5305,2.04E-11
0.531,2.08E-11
0.5315,2.12E-11
0.532,2.16E-11
0.5325,2.20E-11
0.533,2.24E-11
0.5335,2.28E-11
0.534,2.32E-11
0.5345,2.37E-11
0.535,2.41E-11
0.5355,2.45E-11
0.536,2.50E-11
0.5365,2.55E-11
0.537,2.59E-11
0.5375,2.64E-11
0.538,2.69E-11
0.5385,2.74E-11
0.539,2.79E-11
0.5395,2.84E-11
0.54,2.89E-11
0.5405,2.95E-11
0.541,3.00E-11
0.5415,3.06E-11
0.542,3.11E-11
0.5425,3.17E-11
0.543,3.23E-11
0.5435,3.29E-11
0.544,3.35E-11
0.5445,3.41E-11
0.545,3.47E-11
0.5455,3.54E-11
0.546,3.60E-11
0.5465,3.67E-11
0.547,3.74E-11
0.5475,3.81E-11
0.548,3.88E-11
0.5485,3.95E-11
0.549,4.02E-11
0.5495,4.10E-11
0.55,4.17E-11
0.5505,4.25E-11
0.551,4.33E-11
0.5515,4.41E-11
0.552,4.49E-11
0.5525,4.57E-11
0.553,4.66E-11
0.5535,4.74E-11
0.554,4.83E-11
0.5545,4.92E-11
0.555,5.01E-11
0.5555,5.11E-11
0.556,5.20E-11
0.5565,5.30E-11
0.557,5.39E-11
0.5575,5.49E-11
0.558,5.60E-11
0.5585,5.70E-11
0.559,5.80E-11
0.5595,5.91E-11
0.56,6.02E-11
0.5605,6.13E-11
0.561,6.25E-11
0.5615,6.36E-11
0.562,6.48E-11
0.5625,6.60E-11
0.563,6.72E-11
0.5635,6.85E-11
0.564,6.97E-11
0.5645,7.10E-11
0.565,7.23E-11
0.5655,7.37E-11
0.566,7.50E-11
0.5665,7.64E-11
0.567,7.78E-11
0.5675,7.93E-11
0.568,8.08E-11
0.5685,8.23E-11
0.569,8.38E-11
0.5695,8.53E-11
0.57,8.69E-11
0.5705,8.85E-11
0.571,9.02E-11
0.5715,9.18E-11
0.572,9.35E-11
0.5725,9.53E-11
0.573,9.70E-11
0.5735,9.88E-11
0.574,1.01E-10
0.5745,1.03E-10
0.575,1.04E-10
0.5755,1.06E-10
0.576,1.08E-10
0.5765,1.10E-10
0.577,1.12E-10
0.5775,1.14E-10
0.578,1.17E-10
0.5785,1.19E-10
0.579,1.21E-10
0.5795,1.23E-10
0.58,1.25E-10
0.5805,1.28E-10
0.581,1.30E-10
0.5815,1.33E-10
0.582,1.35E-10
0.5825,1.38E-10
0.583,1.40E-10
0.5835,1.43E-10
0.584,1.45E-10
0.5845,1.48E-10
0.585,1.51E-10
0.5855,1.54E-10
0.586,1.56E-10
0.5865,1.59E-10
0.587,1.62E-10
0.5875,1.65E-10
0.588,1.68E-10
0.5885,1.71E-10
0.589,1.75E-10
0.5895,1.78E-10
0.59,1.81E-10
0.5905,1.85E-10
0.591,1.88E-10
0.5915,1.91E-10
0.592,1.95E-10
0.5925,1.99E-10
0.593,2.02E-10
0.5935,2.06E-10
0.594,2.10E-10
0.5945,2.14E-10
0.595,2.18E-10
0.5955,2.22E-10
0.596,2.26E-10
0.5965,2.30E-10
0.597,2.34E-10
0.5975,2.39E-10
0.598,2.43E-10
0.5985,2.48E-10
0.599,2.52E-10
0.5995,2.57E-10
0.6,2.62E-10
0.6005,2.67E-10
0.601,2.72E-10
0.6015,2.77E-10
0.602,2.82E-10
0.6025,2.87E-10
0.603,2.92E-10
0.6035,2.98E-10
0.604,3.03E-10
0.6045,3.09E-10
0.605,3.15E-10
0.6055,3.20E-10
0.606,3.26E-10
0.6065,3.32E-10
0.607,3.39E-10
0.6075,3.45E-10
0.608,3.51E-10
0.6085,3.58E-10
